doi,title,year,journal,themes,methods,split
https://doi.org/10.1007/s00382-016-2985-y,Intercomparison of the Arctic sea ice cover in global ocean–sea ice reanalyses from the ORA-IP project,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change;quality-control-uncertainty,numerical_modeling,development
https://doi.org/10.1007/s00382-016-3001-2,Sea-level variability in the Mediterranean Sea from altimetry and tide gauges,2016,Climate Dynamics,dynamics-weather-systems;remote-sensing-retrieval;observations-instruments,observation;remote_sensing,blind_test
https://doi.org/10.1007/s00382-016-3019-5,Projections of extreme storm surge levels along Europe,2016,Climate Dynamics,dynamics-weather-systems;remote-sensing-retrieval;extremes;ocean-atmosphere,remote_sensing,development
https://doi.org/10.1007/s00382-016-3043-5,Effects of excessive equatorial cold tongue bias on the projections of tropical Pacific climate change. Part I: the warming pattern in CMIP5 multi-model ensemble,2016,Climate Dynamics,forecasting-predictability;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3066-y,Intensity–area–duration analysis of droughts in China 1960–2013,2016,Climate Dynamics,climate-variability-change;extremes;hydrometeorology,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3071-1,Evaluation of current and projected Antarctic precipitation in CMIP5 models,2016,Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;observations-instruments;climate-variability-change;earth-system-models,observation;numerical_modeling,development
https://doi.org/10.1007/s00382-016-3083-x,Scaling precipitation extremes with temperature in the Mediterranean: past climate assessment and projection in anthropogenic scenarios,2016,Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change;extremes,numerical_modeling;review_synthesis,development
https://doi.org/10.1007/s00382-016-3085-8,The dynamics of the warming hiatus over the Northern Hemisphere,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3110-y,Spatio-statistical analysis of temperature fluctuation using Mann–Kendall and Sen’s slope approach,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change;extremes;hydrometeorology;statistics-causal-ml,numerical_modeling;statistical_ml,development
https://doi.org/10.1007/s00382-016-3158-8,Understanding the rapid summer warming and changes in temperature extremes since the mid-1990s over Western Europe,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change;extremes,numerical_modeling,blind_test
https://doi.org/10.1007/s00382-016-3171-y,Decreasing monsoon precipitation in southwest China during the last 240 years associated with the warming of tropical ocean,2016,Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1007/s00382-016-3218-0,Recent trends and tele-connections among South and East Asian summer monsoons in a warming environment,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1007/s00382-016-3248-7,Urban warming in the 2013 summer heat wave in eastern China,2016,Climate Dynamics,dynamics-weather-systems;air-quality-exposure;climate-variability-change;land-atmosphere,numerical_modeling,blind_test
https://doi.org/10.1007/s00382-016-3315-0,A comparison of heat wave climatologies and trends in China based on multiple definitions,2016,Climate Dynamics,dynamics-weather-systems;air-quality-exposure;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3316-z,Insights into elevation-dependent warming in the Tibetan Plateau-Himalayas from CMIP5 model simulations,2016,Climate Dynamics,dynamics-weather-systems;observations-instruments;climate-variability-change;earth-system-models,observation;numerical_modeling,train
https://doi.org/10.1007/s00382-016-3327-9,Continental-scale convection-permitting modeling of the current and future climate of North America,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,blind_test
https://doi.org/10.1007/s00382-016-3355-5,Projection of temperature and heat waves for Africa with an ensemble of CORDEX Regional Climate Models,2016,Climate Dynamics,dynamics-weather-systems;forecasting-predictability;cloud-precipitation-microphysics;aerosols;climate-variability-change;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3366-2,Impact of climate change and El Niño episodes on droughts in sub-Saharan Africa,2016,Climate Dynamics,climate-variability-change;extremes;hydrometeorology,numerical_modeling,development
https://doi.org/10.1007/s00382-016-3392-0,Impact of the quasi-biennial oscillation on predictability of the Madden–Julian oscillation,2016,Climate Dynamics,forecasting-predictability;atmospheric-chemistry;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3400-4,Changes of the transitional climate zone in East Asia: past and future,2016,Climate Dynamics,observations-instruments;climate-variability-change;land-atmosphere,observation;numerical_modeling,blind_test
https://doi.org/10.1007/s00382-016-3471-2,Projected changes in surface solar radiation in CMIP5 global climate models and in EURO-CORDEX regional climate models for Europe,2016,Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;atmospheric-radiation;aerosols;climate-variability-change;earth-system-models;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1007/s00382-016-3502-z,The role of the North Atlantic Oscillation in European climate projections,2016,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3539-7,Simulation of the present-day climate with the climate model INMCM5,2017,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,development
https://doi.org/10.1007/s00382-017-3558-4,MJO simulation in CMIP5 climate models: MJO skill metrics and process-oriented diagnosis,2017,Climate Dynamics,dynamics-weather-systems;climate-variability-change;earth-system-models,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3580-6,Multivariate quantile mapping bias correction: an N-dimensional probability density function transform for climate model simulations of multiple variables,2017,Climate Dynamics,climate-variability-change;extremes;hydrometeorology;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3602-4,Extreme weather events in Iran under a changing climate,2017,Climate Dynamics,dynamics-weather-systems;climate-variability-change;extremes;hydrometeorology,numerical_modeling,blind_test
https://doi.org/10.1007/s00382-017-3603-3,Deterministic skill of ENSO predictions from the North American Multimodel Ensemble,2017,Climate Dynamics,forecasting-predictability;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3620-2,European temperature responses to blocking and ridge regional patterns,2017,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,development
https://doi.org/10.1007/s00382-017-3623-z,Analysis of future drought characteristics in China using the regional climate model CCLM,2017,Climate Dynamics,climate-variability-change;extremes;hydrometeorology;model-evaluation-downscaling,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3664-3,Quantitative Holocene climatic reconstructions for the lower Yangtze region of China,2017,Climate Dynamics,paleoclimate,unspecified,train
https://doi.org/10.1007/s00382-017-3671-4,Seasonal soil moisture and drought occurrence in Europe in CMIP5 projections for the 21st century,2017,Climate Dynamics,dynamics-weather-systems;climate-variability-change;extremes;hydrometeorology;land-atmosphere;earth-system-models,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3702-1,The very strong coastal El Niño in 1925 in the far-eastern Pacific,2017,Climate Dynamics,dynamics-weather-systems;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3787-6,A new mechanism for warm-season precipitation response to global warming based on convection-permitting simulations,2017,Climate Dynamics,dynamics-weather-systems;cloud-precipitation-microphysics;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3799-2,Mean-state dependence of ENSO atmospheric feedbacks in climate models,2017,Climate Dynamics,atmospheric-chemistry;aerosols;climate-variability-change,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3834-3,Historical forcings as main drivers of the Atlantic multidecadal variability in the CESM large ensemble,2017,Climate Dynamics,forecasting-predictability;climate-variability-change;ocean-atmosphere;earth-system-models,numerical_modeling,train
https://doi.org/10.1007/s00382-017-3901-9,"Local-scale changes in mean and heavy precipitation in Western Europe, climate change or internal variability?",2017,Climate Dynamics,cloud-precipitation-microphysics;observations-instruments;climate-variability-change;extremes,observation;numerical_modeling,train
